edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_ps_vwf_ps_vwf
1982m11,.0036010223,.0001714377,-.00076812418,-.00056871912,.00068894465,-.00018742129,-.000093952898,.00068757555,.00025174438,.0012599721
1982m12,.003358603,.00027629643,-.00073161168,-.00049059419,.00092952518,-.00024404778,-.000081010963,.00065540324,.00021512047,.0011067808
1983m1,.0029710238,.00024686122,-.00062573288,-.00044398804,.00079524139,-.00020570289,-.000067888475,.00055800093,.00019216405,.001141751
1983m2,.0027356707,.00027005078,-.00056740426,-.00051006122,.00079055701,-.00019988359,-.00014349565,.000501075,.0002120359,.0014226945
1983m3,.002478973,.00028824495,-.00049432064,-.00048677885,.00083222456,-.00017735189,-.00018586793,.00044391313,.00017903115,.001390837
1983m4,.0022688708,.00028090287,-.00043867115,-.00040425803,.00076187396,-.00014903232,-.00013761842,.00045286116,.00020094495,.0013883073
1983m5,.0024322614,.00027865509,-.00039625532,-.00028647858,.00066844735,-.00013030774,-.00011354455,.00040631706,.00018369037,.0013489494
1983m6,.002175054,.0003021236,-.00036445129,-.00024996931,.0011294817,-.00020510232,-.00006883435,.00040804845,.00015269202,.0012027157
1983m7,.0020203905,.00027881862,-.00044408947,-.00022649781,.00095837022,-.00022653195,-.000059910002,.000630225,.00016802791,.0010637346
1983m8,.0020533758,.00023085093,-.00063015416,-.00031993195,.00084503728,-.00020105003,-.000027792299,.00099912996,.00031778647,.0011799949
1983m9,.0018620136,.00025551219,-.00065729907,-.00031427771,.0010047022,-.00033614814,-.00011343806,.0012690555,.00042555961,.0012372147
1983m10,.0016862232,.00022921995,-.00055626786,-.00027246535,.00085574685,-.00027576377,-.000094228555,.0010354171,.00035025529,.0010896055
1983m11,.0017075804,.00030506312,-.00065278524,-.00038034341,.00093264767,-.00036724893,-.00019197584,.0012160135,.00048551799,.0013091504
